subject	first_block	ehi	age	country	sex	education	race	hispanic_ethnicity	rt_overall	duration_s	task_experience_response	task_experience_other_response	open_ended_feedback_response	exclude_many_gos	exclude_low_acc	exclude_low_rt	exclude_high_rt	sample	sample2	prolific_handedness	handedness	exclude_country	exclude_age	exclude_done_before	exclude_no_ehi	exclude_ehi_mismatch	exclude
5e2e7d79acf5fe45b62f859a	z	100	33	US	Female	18	Asian	No	538.5	1685.849	No	NA	NA	0	0	0	0	Pilot righties	All righties	Right	Right	0	0	0	0	0	0
5e387f2c0d70ef099d5e5a4f	slash	75	40	US	Male	16	White	No	920	888.576	No	NA	NA	0	0	0	0	New righties	All righties	Right	Right	0	0	0	0	0	0
5e38e79295ff561112eae457	slash	100	37	US	Male	12	White	No	722	1403.805	No	NA	NA	0	0	0	0	New righties	All righties	Right	Right	0	0	0	0	0	0
5e3d775ce78aa1034d81f20d	z	-100	36	US	Female	21	White	No	491	528.787	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
5e3dff6b8714b707b9a258b0	z	100	38	US	Male	16	White	No	916.5	1159.466	No	NA	NA	0	0	0	0	Pilot righties	All righties	Right	Right	0	0	0	0	0	0
5e44cd061aedc43572ba58b3	slash	-37.5	20	US	Male	12	White	No	614	588.573	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Mixed	0	0	0	0	0	0
5e455faf462e0802d9d9c3e2	slash	-62.5	28	US	Male	12	White	Yes	608	729.075	No	NA	Dominant (left) hand felt more natural in task completion.	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
5e46d70ab1f1c5000d96800d	slash	-100	37	US	Male	14	Black or African American	No	952.5	1218.771	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
5e4a1730c94447480594cea4	z	100	35	US	Female	16	White	No	757	808.169	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Mixed	Right	0	0	0	0	1	1
5e4a2f23f64db74915406236	slash	-12.5	32	US	Male	18	White	No	406	603.807	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Mixed	0	0	0	0	0	0
5e4b793f03c92a08a6d28e3f	slash	100	23	US	Male	12	Asian	No	497.5	500.839	No	NA	NA	0	0	0	0	New righties	All righties	Right	Right	0	0	0	0	0	0
5e4c86f49b48ae0c4af25e8e	slash	50	34	US	Male	12	White	No	951	718.311	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Mixed	Right	0	0	0	0	0	0
5e4d2e7f6603cd16888864e7	z	100	25	US	Female	14	White	Yes	830	734.066	No	NA	NA	0	0	0	0	New righties	All righties	Right	Right	0	0	0	0	0	0
5e4e844553bc702cdf68404d	z	-12.5	23	US	Female	12	Multiple	No	859.5	1316.588	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Mixed	0	0	0	0	0	0
5e5220711b676824eb24c172	z	100	28	US	Female	14	Black or African American	No	522.5	1199.273	No	NA	NA	0	0	0	0	New righties	All righties	Right	Right	0	0	0	0	0	0
5e52411c31127d26040f4d3c	z	-100	24	US	Male	16	White	No	630	506.627	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
5e53eb33ef87a902f39b1b77	z	-75	26	US	Male	16	White	No	807.5	980.958	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
5e544727059e3744ccdd4c3b	z	-75	32	US	Female	16	Black or African American	No	605	691.653	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
5e56a66121583601d3c3526a	slash	-100	27	US	Female	16	Asian	No	321.5	991.42	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
5e5731e3e1e8b90e25c1f3a2	z	50	40	US	Male	16	White	No	895	1090.365	No	NA	NA	0	0	0	0	Pilot righties	All righties	Right	Right	0	0	0	0	0	0
5e62dbd8142c3c08017d8728	slash	100	25	US	Male	12	White	No	728	723.308	No	NA	NA	0	0	0	0	New righties	All righties	Right	Right	0	0	0	0	0	0
5e63e793e50a6316a75213c4	z	100	32	US	Male	16	White	No	580	640.87	No	NA	n/a	0	0	0	0	Left/mixedies	Left/mixedies	Mixed	Right	0	0	0	0	1	1
5e63f502ff4913000ce60513	z	-100	29	US	Male	16	White	No	778	607.184	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
5e6813ada1c2de09bc51d9b2	z	100	39	US	Male	12	White	No	949	736.052	Not sure (please explain):	I've done about 9000 studies over the last 3 years between MTurk and Prolific. There's no telling if I have or haven't, as a large portion of those are reaction time studies.	NA	0	0	0	0	New righties	All righties	Right	Right	0	0	0	0	0	0
5e683c4d6ca0f9000d3f35fe	z	50	34	US	Male	16	White	No	643	1049.382	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Right	0	0	0	0	1	1
5e6d07de9cf1952cdc94bf61	z	-100	31	US	Female	18	White	No	430	1240.431	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
5e6ef5fbf14d264ae2ef3867	slash	-100	32	US	Male	16	Multiple	No	597	581.644	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
5e6fca371814a4594af2f420	slash	100	30	US	Male	16	White	No	1077.5	862.376	No	NA	NA	0	0	0	0	Pilot righties	All righties	Right	Right	0	0	0	0	0	0
5e6fe3e20e34ca0aa955b116	z	-62.5	21	US	Female	14	Black or African American	No	500	763.056	NA	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
5e7129105f07e2038154621a	slash	-62.5	27	US	Male	18	White	No	579	643.128	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
5e753ccd65c9670a250a019b	z	-62.5	19	US	Female	12	Black or African American	No	342.5	591.262	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
5e761a1c409bdd17b294f631	z	-25	25	US	Female	18	Asian	No	467.5	483.054	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Mixed	0	0	0	0	0	0
5e76ea9839c4412605dd2070	z	-62.5	24	US	Male	12	White	No	840.5	808.234	No	NA	That was harder than I thought it would be. Still fun, though!	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
5e7d09e7f0a5a00c4a1ccf96	slash	100	23	US	Male	16	White	No	645.5	516.702	No	NA	NA	0	0	0	0	New righties	All righties	Right	Right	0	0	0	0	0	0
5e7fefe06c12706d47e35211	z	-87.5	23	US	Female	16	White	No	415.5	724.744	No	NA	once or twice i clicked the slash/x button when i didn't mean to (instinct) but i was doing my best!	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
5e820eb36551aa02fd72e1dc	slash	100	35	US	Male	12	White	No	953	709.646	No	NA	NA	0	0	0	0	Pilot righties	All righties	Right	Right	0	0	0	0	0	0
5e8a69c836bc63718a82cb90	slash	100	30	US	Male	18	Asian	No	722	839.849	No	NA	NA	0	0	0	0	Pilot righties	All righties	Right	Right	0	0	0	0	0	0
5e8cc937ee95da07853f938c	slash	-87.5	23	US	Female	14	White	No	461.5	651.289	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
5e974eb244b6d01f4117d2fa	z	-100	21	US	Female	12	White	No	432	582.535	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
5e9aa65a9d211b140b6919f7	slash	0	24	US	Female	12	Multiple	Yes	327.5	557.35	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Mixed	Mixed	0	0	0	0	0	0
5e9b5d5193295f05c902b8d2	slash	-50	25	US	Male	16	Black or African American	No	600.5	583.371	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
5e9f29c46a466e0a35c28dea	slash	-75	21	US	Female	12	White	No	806	650.089	Yes	NA	I am predominantly left handed but I am fairly ambidextrous.	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	1	0	0	1
5e9f877ee0b0960f3d2b6d30	z	-100	21	US	Male	12	Native Hawaiian or Other Pacific Islander	Yes	471.5	645.21	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
5e9fb7abfd5f41161dd5e86c	z	-37.5	30	US	Male	16	White	No	482.5	559.195	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Mixed	0	0	0	0	0	0
5ea3694d838a642e5790ec0a	z	87.5	20	US	Female	12	White	No	840.5	753.785	No	NA	NA	0	0	0	0	New righties	All righties	Right	Right	0	0	0	0	0	0
5ea59a7f050d8e584db8fc9f	slash	37.5	21	US	Male	12	White	No	614.5	598.122	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Mixed	Mixed	0	0	0	0	0	0
5ea70b0537c5170b90ece8ac	z	-100	31	US	Male	18	White	Yes	431.5	505.865	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
5ea8154dcfd4dd20473ed88e	z	-87.5	29	US	Male	16	White	No	621.5	499.156	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
5ea89d0c5a0a9c12978f8263	slash	75	38	US	Male	12	White	No	472.5	631.925	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Mixed	Right	0	0	0	0	0	0
5ea9d795dec14d13eb7af3d9	slash	-50	32	US	Male	18	Multiple	No	455.5	721.839	No	NA	n/a	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
5eae37af3ac6885048af8db3	slash	87.5	25	US	Male	14	White	No	427.5	807.814	No	NA	NA	0	0	0	0	Pilot righties	All righties	Right	Right	0	0	0	0	0	0
5eaf6d165753b3670ba59587	slash	-25	21	US	Female	12	White	No	467.5	596.193	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Mixed	0	0	0	0	0	0
5eb6df62c23fbf5e87db6b4b	z	-50	31	US	Female	16	White	No	776.5	642.812	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
5eb9af967fbf4b0d17bbe946	z	-75	32	US	Female	12	White	No	684	610.304	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
5ebb96b6cd673a0008ace9ce	z	-75	25	US	Male	14	Asian	No	913	658.969	No	NA	N/A	0	0	0	0	Left/mixedies	Left/mixedies	Mixed	Left	0	0	0	0	0	0
5ebd28d1daa4d019c5223494	z	12.5	33	US	Male	12	White	No	395	559.917	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Mixed	Mixed	0	0	0	0	0	0
5ec17a2e02be030625eaff6e	slash	87.5	34	US	Female	14	White	No	648.5	539.948	No	NA	Glad for the change in pace :)	0	0	0	0	Left/mixedies	Left/mixedies	Left	Right	0	0	0	0	1	1
5ec3fd9d5bfab129aab8ea76	slash	-75	25	US	Female	12	White	No	470.5	596.67	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
5ec49137e7928537488485ea	z	-50	29	US	Male	16	White	No	678	669.706	No	NA	Nothing at this time - thank you!	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
5ec59e86c9569f5e8000717b	slash	-50	36	US	Female	18	Asian	No	635	661.916	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
5ec6963cbd8f9609fa549c29	slash	-37.5	24	US	Female	16	White	Yes	857.5	744.8	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Mixed	0	0	0	0	0	0
5eca8de81197051fa92b5a6a	slash	100	34	US	Female	18	White	No	520	577.489	No	NA	NA	0	0	0	0	New righties	All righties	Right	Right	0	0	0	0	0	0
5eced6d2509c242ecfef72f6	slash	0	21	US	Male	12	Asian	No	506.5	660.368	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Mixed	Mixed	0	0	0	0	0	0
5ecefd67a52fd0326edb9104	z	-50	22	US	Female	12	White	Yes	687	2116.659	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
5ed53833cb34a1098e5e2bce	slash	87.5	27	US	Female	12	White	No	1086	892.439	No	NA	NA	0	0	0	0	Pilot righties	All righties	Right	Right	0	0	0	0	0	0
5ed856ab1f4a23368be98b1a	z	25	22	US	Male	16	White	Yes	549.5	563.952	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Mixed	Mixed	0	0	0	0	0	0
5ed85fbefd7ffe37615b73a4	z	87.5	27	US	Female	12	White	No	639.5	617.244	No	NA	NA	0	0	0	0	New righties	All righties	Right	Right	0	0	0	0	0	0
5ed9711cfca3941553f2cfd8	z	-100	34	US	Female	16	White	No	519	861.914	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
5edd2225676334a0e631b7d0	z	-12.5	29	US	Female	21	White	Yes	453.5	639.789	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Mixed	0	0	0	0	0	0
5eddb464a77718acaaa72ab5	z	62.5	31	US	Female	16	White	No	532.5	566.799	Not sure (please explain):	something relatively similar	NA	0	0	0	0	New righties	All righties	Right	Right	0	0	0	0	0	0
5edf222d1b8bce1bdd61cd2d	z	-100	21	US	Female	16	Multiple	No	767.5	672.033	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
5ee256134d95f435aa78964e	z	-87.5	35	US	Female	16	White	Yes	513.5	550.63	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
5ee7f5443496da0e8d2203b9	slash	75	25	US	Female	21	Asian	No	724.5	557.264	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Mixed	Right	0	0	0	0	0	0
5eea8c867fc2f31a422f3332	z	-100	30	US	Not listed: Non-binary	16	White	No	421.5	599.449	No	NA	That was hard! Haha!	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
5eebe4e6e61002183aec9b70	slash	62.5	25	US	Male	12	White	No	859.5	603.461	No	NA	NA	0	0	0	0	New righties	All righties	Right	Right	0	0	0	0	0	0
5eecf1789af5910cfeb71b53	z	-37.5	21	US	Male	12	White	No	892	630.063	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Mixed	0	0	0	0	0	0
5eed22ef1537c7128cca6aaa	z	-100	22	US	Male	16	White	No	801.5	629.195	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
5ef37831c37ebb0bbd2d3e03	z	87.5	26	US	Male	16	Asian	No	610	738.924	No	NA	NA	0	0	0	0	New righties	All righties	Right	Right	0	0	0	0	0	0
5ef3832ddd7d5a0f19b24f20	slash	0	35	US	Male	21	White	Yes	670	627.486	No	NA	thanks	0	0	0	0	Left/mixedies	Left/mixedies	Mixed	Mixed	0	0	0	0	0	0
5ef42ba59401801d9f859e2d	slash	37.5	39	US	Male	12	White	No	563	577.255	No	NA	Great Survey Thank You	0	0	0	0	Left/mixedies	Left/mixedies	Mixed	Mixed	0	0	0	0	0	0
5ef4b8cf1f15df0ae9c7a706	slash	62.5	29	US	Male	21	Asian	No	699	1221.725	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Mixed	Right	0	0	0	0	0	0
5ef517ab79cf2c15b7452eda	z	-37.5	30	US	Male	18	White	No	551.5	684.385	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Mixed	0	0	0	0	0	0
5ef6601481666334a551ebe7	slash	62.5	23	US	Female	14	Asian	No	486	586.943	No	NA	NA	0	0	0	0	New righties	All righties	Right	Right	0	0	0	0	0	0
5ef8a12a3d2f1501130a10fe	slash	0	20	US	Male	12	Asian	No	270	551.605	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Mixed	0	0	0	0	1	1
5ef90b249bafa50a311593ae	z	-100	22	US	Male	12	White	Yes	435.5	480.737	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
5efaffccf90911000c95a3cb	slash	62.5	31	US	Male	16	White	No	408	1457.631	No	NA	NA	0	0	0	0	Pilot righties	All righties	Right	Right	0	0	0	0	0	0
5efbdfe2d66b1418c2ba858a	slash	-75	34	US	Female	16	White	No	555	614.738	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
5effca0389eb590c6eed8d4d	z	50	20	US	Not listed: non-binary	12	Multiple	No	809.5	669.653	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Right	0	0	0	0	1	1
5f033adcd2fab64efd3502d2	slash	50	39	US	Male	16	Asian	Yes	592	575.543	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Mixed	Right	0	0	0	0	0	0
5f07b62e0e3ac43ea9d490c6	slash	-100	33	US	Female	12	Multiple	No	735	708.406	No	NA	none	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
5f0d80235538920188691da0	slash	-100	37	US	Male	12	White	No	1008	793.197	No	NA	Thank you and I hope my contribution helps.	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
5f0f5df48a1b1a114c3dacc5	z	100	22	US	Female	8	Multiple	No	779	674.531	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Right	0	0	0	0	1	1
5f129bc4329d461f67269693	z	-87.5	23	US	Female	16	Multiple	No	517	535.186	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
5f130f09fb14da018aa6bd19	slash	-37.5	24	US	Female	12	White	Yes	589	708.657	No	NA	It made me dizzy	0	0	0	0	Left/mixedies	Left/mixedies	Left	Mixed	0	0	0	0	0	0
5f13c80de764c617c6b83856	slash	-50	22	US	Female	14	Other	Yes	290	621.38	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
5f14606495f8a710716e860e	slash	87.5	35	US	Female	16	White	Yes	490	766.474	No	NA	it was very difficult to see the shapes	0	0	0	0	Pilot righties	All righties	Right	Right	0	0	0	0	0	0
5f16c677bc5f86028f33fc62	slash	-25	21	US	Female	12	Multiple	No	478.5	694.639	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Mixed	0	0	0	0	0	0
5f18a43ed0b0db0b6f0fc067	slash	75	31	US	Female	21	White	No	689.5	648.784	No	NA	NA	0	0	0	0	Pilot righties	All righties	Right	Right	0	0	0	0	0	0
5f1fec6a43c2810190bb090c	slash	37.5	38	US	Male	12	White	No	880.5	811.182	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Mixed	Mixed	0	0	0	0	0	0
5f20958e8fd66c3a46f2a8ed	slash	87.5	22	US	Female	16	Black or African American	No	905.5	702.952	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Mixed	Right	0	0	0	0	0	0
5f2280c4a4474574b3704136	slash	25	20	US	Female	12	White	No	357	519.888	No	NA	several times on the left hand after hitting z I realized a smaller shape I thought was a square was actually a triangle and I simply clicked too fast	0	0	0	0	Left/mixedies	Left/mixedies	Mixed	Mixed	0	0	0	0	0	0
5f22bdb732432502a2615f3f	z	100	31	US	Female	18	White	No	552.5	653.76	No	NA	NA	0	0	0	0	New righties	All righties	Right	Right	0	0	0	0	0	0
5f24993238b9f80892adf099	z	-12.5	44	US	Female	21	Asian	No	146	492.934	No	NA	No	0	0	1	0	New righties	All righties	Right	Mixed	0	1	0	0	1	1
5f289485f876761d798df65c	z	100	31	US	Female	16	White	No	705.5	604.476	No	NA	NA	0	0	0	0	New righties	All righties	Right	Right	0	0	0	0	0	0
5f2afd90fcefd547f0ee556f	z	87.5	18	US	Female	12	Asian	Yes	995	664.413	No	NA	NA	0	0	0	0	New righties	All righties	Right	Right	0	0	0	0	0	0
5f2d53adba96c505ddce8cca	z	-50	28	US	Male	18	White	No	595.5	529.481	Yes	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Mixed	Left	0	0	1	0	0	1
5f2dad07a2eef40aaef6edb6	z	-62.5	21	US	Female	12	Asian	No	586	664.515	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
5f2f0cf0d71f252d5f27fd43	slash	12.5	24	US	Female	21	White	No	378.5	687.776	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Mixed	Mixed	0	0	0	0	0	0
5f3847dff97940117558fe41	slash	0	28	US	Male	18	White	No	2000	1367.852	No	NA	NA	0	1	0	1	Left/mixedies	Left/mixedies	Mixed	Mixed	0	0	0	0	0	1
5f3aff819bf5ad209a13d568	slash	50	27	US	Female	12	Black or African American	No	529.5	800.139	No	NA	NA	0	0	0	0	Pilot righties	All righties	Right	Right	0	0	0	0	0	0
5f3c23cbcee6b3a3c4faff76	z	-100	24	US	Female	12	White	No	615	840.056	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
5f3ca79ef7a589000aec48a8	z	-50	28	US	Male	12	White	No	770	716.319	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Mixed	Left	0	0	0	0	0	0
5f3d42de03555c0832cbef73	slash	25	20	US	Female	12	White	No	791.5	764.667	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Mixed	Mixed	0	0	0	0	0	0
5f418cefd9276f12b4facdaf	slash	-87.5	30	US	Male	16	Multiple	No	1088.5	788.299	No	NA	This was fun	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
5f42167916548e3e557a1e6a	slash	62.5	25	US	Female	16	Asian	No	472.5	588.516	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Mixed	Right	0	0	0	0	0	0
5f43f77111f9d6135624012a	slash	-50	32	US	Male	16	Multiple	No	446	611.928	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
5f48c192be8b6224c26c3e50	slash	-75	39	US	Female	12	White	No	723.5	733.974	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
5f49f3262a3d07563d14a7f1	z	-100	28	US	Male	16	White	No	432.5	841.363	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
5f4d296913fe2f98d46f520c	slash	50	22	US	Female	12	Black or African American	No	394.5	583.59	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Right	0	0	0	0	1	1
5f4d3cb5fdda0b2c403fb801	slash	75	25	US	Not listed: non-binary	14	Asian	No	387.5	716.158	No	NA	NA	0	0	0	0	Pilot righties	All righties	Right	Right	0	0	0	0	0	0
5f4d53f96aa639a0d605052e	slash	-25	22	US	Female	16	Multiple	No	475.5	635.764	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Mixed	0	0	0	0	0	0
5f4e7311fe19f004679bd5c0	z	100	23	US	Male	12	White	No	519.5	482.644	No	NA	NA	0	0	0	0	New righties	All righties	Right	Right	0	0	0	0	0	0
5f4efbf90b8cc113d26921a4	slash	0	23	US	Male	16	White	No	476.5	536.572	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Mixed	0	0	0	0	1	1
5f4f1795c7230316afc2b88a	slash	-100	35	US	Female	12	White	No	866	814.72	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
5f4fd146ee39f70f490889c9	slash	100	24	US	Male	14	White	No	575	910.032	No	NA	NA	0	0	0	0	New righties	All righties	Right	Right	0	0	0	0	0	0
5f500418133110165a1539a9	slash	-100	26	US	Female	16	Black or African American	No	532	711.594	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
5f504fd2cc049d1cbf29c40d	z	100	29	US	Male	12	Black or African American	No	530.5	566.102	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Mixed	Right	0	0	0	0	1	1
5f50732850c7c600098593df	z	100	23	US	Male	12	Black or African American	Yes	435.5	675.412	No	NA	NA	0	0	0	0	New righties	All righties	Right	Right	0	0	0	0	0	0
5f50b1bbe29c992335098fb1	slash	75	32	US	Female	12	White	No	528	745.757	No	NA	NA	0	0	0	0	New righties	All righties	Right	Right	0	0	0	0	0	0
5f556bd46e6c4c93a5a90c77	slash	100	21	US	Female	12	Asian	No	857.5	835.231	No	NA	NA	0	0	0	0	New righties	All righties	Right	Right	0	0	0	0	0	0
5f67eb3f24636b4105db4826	z	100	37	US	Male	16	White	No	478.5	650.136	No	NA	NA	0	0	0	0	New righties	All righties	Right	Right	0	0	0	0	0	0
5f6aacb57829231956ac4fdc	z	-87.5	34	US	Male	16	White	No	530	574.999	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
5f6b8930b9d9530b1b065360	slash	-25	40	US	Male	16	White	Yes	537.5	657.873	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Mixed	0	0	0	0	0	0
5f6d0c1efaad4d16c44fdd6d	slash	50	24	US	Female	12	Other	No	407.5	584.305	No	NA	NA	0	0	0	0	New righties	All righties	Right	Right	0	0	0	0	0	0
5f77e8c2d3a6412174d44f04	z	62.5	27	US	Female	12	White	No	575	951.099	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Mixed	Right	0	0	0	0	0	0
5f7adf44d2ddfa74d5019c3d	z	100	33	US	Male	12	Multiple	No	544	612.388	No	NA	NA	0	0	0	0	New righties	All righties	Right	Right	0	0	0	0	0	0
5f8120ed0c4ed61e386b4302	z	-50	26	US	Female	16	White	No	652.5	668.686	No	NA	I got a bit tired during the test	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
5f81c992a0cd54099ebcfe6a	slash	-87.5	28	US	Male	16	White	No	861	632.656	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
5f877e0715f8781a0c7c3ab8	z	100	38	US	Male	16	White	No	759	674.84	No	NA	NA	0	0	0	0	Pilot righties	All righties	Right	Right	0	0	0	0	0	0
5f878ac24e7e5f1ba4237c09	slash	75	36	US	Male	12	White	Yes	610	558.872	No	NA	Maybe make the practice round shorter, this isn't a complicated task.	0	0	0	0	New righties	All righties	Right	Right	0	0	0	0	0	0
5f88dbd56a6aff03a935b5f8	z	37.5	25	US	Male	16	Black or African American	Yes	410	642.769	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Mixed	Mixed	0	0	0	0	0	0
5f898a035298a803c5a7b8d1	slash	-100	33	US	Female	18	Multiple	No	894	638.283	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Left	0	0	0	0	0	0
5f91d9adb450ef0b0940c4bd	slash	-25	30	US	Male	18	White	No	779.5	606.77	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Mixed	Mixed	0	0	0	0	0	0
5f933204ec8f5f0df7afa903	z	-25	21	US	Male	12	White	Yes	759.5	894.724	No	NA	NA	0	0	0	0	Left/mixedies	Left/mixedies	Left	Mixed	0	0	0	0	0	0
